,stop_code,stop_name,agency_name,line_number,arrival_time
8335,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,13:42:14
8224,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,14:02:14
8227,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,14:22:14
8194,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,14:42:14
8230,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,15:02:14
8248,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,15:22:14
8212,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,15:42:14
8197,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,16:02:14
8200,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,16:22:14
8245,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,16:42:14
8236,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,17:02:14
8218,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,17:24:14
8206,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,17:48:14
8215,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,18:12:14
8254,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,18:36:14
8233,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,19:00:14
8257,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,19:27:14
8260,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,19:57:14
8263,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,20:32:14
8242,11292,דרך מצדה/יהודה הלוי,דן באר שבע,12א,21:12:14
166,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,06:35:48
136,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,07:35:48
191,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,07:55:48
141,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,08:35:48
156,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,09:05:48
146,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,09:35:48
161,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,10:35:48
201,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,11:35:48
151,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,12:35:48
181,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,13:35:48
171,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,14:35:48
186,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,15:35:48
176,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,16:35:48
196,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,17:35:48
206,11292,דרך מצדה/יהודה הלוי,דן בדרום,332,18:35:48
9154,11292,דרך מצדה/יהודה הלוי,אגד,49,12:35:59
9179,11292,דרך מצדה/יהודה הלוי,אגד,49,13:25:59
9159,11292,דרך מצדה/יהודה הלוי,אגד,49,14:05:59
9199,11292,דרך מצדה/יהודה הלוי,אגד,49,14:45:59
9189,11292,דרך מצדה/יהודה הלוי,אגד,49,15:25:59
9194,11292,דרך מצדה/יהודה הלוי,אגד,49,16:05:59
9174,11292,דרך מצדה/יהודה הלוי,אגד,49,16:45:59
9164,11292,דרך מצדה/יהודה הלוי,אגד,49,17:25:59
9204,11292,דרך מצדה/יהודה הלוי,אגד,49,18:05:59
9209,11292,דרך מצדה/יהודה הלוי,אגד,49,18:45:59
9184,11292,דרך מצדה/יהודה הלוי,אגד,49,19:35:59
9169,11292,דרך מצדה/יהודה הלוי,אגד,49,20:35:59
7719,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,05:15:08
7815,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,05:35:08
7788,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,05:55:08
7827,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,06:15:08
7854,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,06:27:08
7686,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,06:39:08
7662,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,06:51:08
7626,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,07:03:08
7620,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,07:15:08
7860,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,07:24:08
7755,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,07:33:08
7671,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,07:42:08
7632,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,07:51:08
7617,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,08:00:08
7839,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,08:09:08
7623,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,08:19:08
7668,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,08:29:08
7689,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,08:39:08
7836,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,08:49:08
7833,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,08:59:08
7731,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,09:09:08
7797,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,09:19:08
7701,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,09:29:08
7680,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,09:39:08
7698,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,09:49:08
7794,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,09:59:08
7728,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,10:09:08
7665,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,10:19:08
7761,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,10:29:08
7818,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,10:39:08
7812,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,10:49:08
7725,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,10:59:08
7863,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,11:09:08
7791,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,11:19:08
7635,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,11:29:08
7614,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,11:39:08
7695,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,11:49:08
7785,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,11:59:08
7758,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,12:09:08
7692,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,12:19:08
7722,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,12:29:08
7629,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,12:39:08
7800,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,12:49:08
7704,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,12:59:08
7683,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,13:09:08
7845,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,13:19:08
7641,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,13:29:08
7821,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,13:39:08
7842,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,13:49:08
7737,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,13:59:08
7638,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,14:09:08
7869,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,14:19:08
7866,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,14:29:08
7857,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,14:39:08
7734,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,14:49:08
7764,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,14:59:08
7872,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,15:09:08
7803,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,15:19:08
7851,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,15:29:08
7824,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,15:39:08
7707,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,15:49:08
7848,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,15:59:08
7644,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,16:09:08
7647,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,16:19:08
7776,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,16:29:08
7656,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,16:39:08
7713,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,16:49:08
7773,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,16:59:08
7710,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,17:09:08
7770,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,17:21:08
7743,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,17:33:08
7653,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,17:45:08
7740,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,17:57:08
7767,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,18:10:08
7809,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,18:25:08
7677,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,18:40:08
7830,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,18:55:08
7878,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,19:10:08
7659,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,19:25:08
7650,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,19:40:08
7749,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,19:55:08
7875,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,20:10:08
7806,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,20:30:08
7782,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,20:50:08
7674,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,21:10:08
7611,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,21:30:08
7752,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,21:50:08
7746,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,22:10:08
7608,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,22:30:08
7779,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,22:50:08
7716,11292,דרך מצדה/יהודה הלוי,דן באר שבע,6,23:15:08
6972,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,07:45:59
6967,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,08:16:59
7009,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,08:36:59
6983,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,08:56:59
7007,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,09:16:59
7012,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,09:36:59
6984,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,09:46:59
7003,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,09:56:59
7002,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,10:06:59
7011,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,10:16:59
6970,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,10:26:59
6976,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,10:36:59
6974,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,10:46:59
6990,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,10:56:59
6995,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,11:06:59
7013,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,11:16:59
7018,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,11:26:59
7026,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,11:36:59
7017,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,11:46:59
7019,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,11:56:59
7015,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,12:06:59
7022,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,12:16:59
7020,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,12:26:59
7024,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,12:36:59
7025,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,12:46:59
7014,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,12:56:59
7016,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,13:06:59
7023,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,13:16:59
6973,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,13:26:59
6998,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,13:36:59
7021,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,13:46:59
6999,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,13:56:59
7004,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,14:06:59
6994,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,14:16:59
6991,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,14:26:59
6982,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,14:36:59
7005,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,14:46:59
6985,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,14:56:59
6977,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,15:06:59
7006,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,15:16:59
6980,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,15:26:59
6986,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,15:36:59
6996,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,15:46:59
6964,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,15:56:59
6987,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,16:06:59
6963,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,16:26:59
6975,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,16:46:59
6968,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,17:06:59
6981,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,17:30:59
6969,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,17:54:59
6988,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,18:18:59
6965,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,18:42:59
7010,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,19:06:59
6997,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,19:36:59
6992,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,20:06:59
6966,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,20:21:59
7000,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,20:36:59
6993,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,20:51:59
6978,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,21:06:59
7001,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,21:26:59
6989,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,21:46:59
7008,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,22:06:59
6979,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,22:36:59
6971,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12,23:06:59
8642,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,05:36:59
8654,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,06:06:59
8650,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,06:26:59
8639,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,06:46:59
8645,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,07:06:59
8643,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,07:21:59
8634,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,07:33:59
8651,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,07:56:59
8646,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,08:06:59
8655,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,08:26:59
8647,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,08:46:59
8652,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,09:06:59
8653,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,09:26:59
8656,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,16:16:59
8635,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,16:36:59
8644,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,16:56:59
8636,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,17:18:59
8637,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,17:42:59
8641,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,18:06:59
8640,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,18:30:59
8648,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,18:54:59
8638,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,19:21:59
8649,11342,סורוקה מיון/יצחק רגר,דן באר שבע,12א,19:51:59
7387,11342,סורוקה מיון/יצחק רגר,דן באר שבע,16,05:50:33
7372,11342,סורוקה מיון/יצחק רגר,דן באר שבע,16,06:20:33
7270,11342,סורוקה מיון/יצחק רגר,דן באר שבע,16,06:40:33
7273,11342,סורוקה מיון/יצחק רגר,דן באר שבע,16,07:00:33
